"exp_index","subject","block","accuracy","probability_10","observer","outcome","evaluation"
"exp1",50,"actor",0,98,NA,NA,NA
"exp1",50,"actor",0.1,94,NA,NA,NA
"exp1",50,"actor",0.2,91,NA,NA,NA
"exp1",50,"actor",0.3,94,NA,NA,NA
"exp1",50,"actor",0.4,23,NA,NA,NA
"exp1",50,"actor",0.5,16,NA,NA,NA
"exp1",50,"actor",0.6,5,NA,NA,NA
"exp1",50,"actor",0.7,7,NA,NA,NA
"exp1",50,"actor",0.8,97,NA,NA,NA
"exp1",50,"actor",0.9,74,NA,NA,NA
"exp1",50,"actor",1,98,NA,NA,NA
"exp1",51,"actor",0,0,NA,NA,NA
"exp1",51,"actor",0.1,1,NA,NA,NA
"exp1",51,"actor",0.2,12,NA,NA,NA
"exp1",51,"actor",0.3,6,NA,NA,NA
"exp1",51,"actor",0.4,15,NA,NA,NA
"exp1",51,"actor",0.5,22,NA,NA,NA
"exp1",51,"actor",0.6,24,NA,NA,NA
"exp1",51,"actor",0.7,33,NA,NA,NA
"exp1",51,"actor",0.8,53,NA,NA,NA
"exp1",51,"actor",0.9,77,NA,NA,NA
"exp1",51,"actor",1,91,NA,NA,NA
"exp1",52,"actor",0,50,NA,NA,NA
"exp1",52,"actor",0.1,50,NA,NA,NA
"exp1",52,"actor",0.2,27,NA,NA,NA
"exp1",52,"actor",0.3,50,NA,NA,NA
"exp1",52,"actor",0.4,0,NA,NA,NA
"exp1",52,"actor",0.5,0,NA,NA,NA
"exp1",52,"actor",0.6,0,NA,NA,NA
"exp1",52,"actor",0.7,0,NA,NA,NA
"exp1",52,"actor",0.8,28,NA,NA,NA
"exp1",52,"actor",0.9,100,NA,NA,NA
"exp1",52,"actor",1,50,NA,NA,NA
"exp1",53,"actor",0,100,NA,NA,NA
"exp1",53,"actor",0.1,16,NA,NA,NA
"exp1",53,"actor",0.2,96,NA,NA,NA
"exp1",53,"actor",0.3,78,NA,NA,NA
"exp1",53,"actor",0.4,0,NA,NA,NA
"exp1",53,"actor",0.5,0,NA,NA,NA
"exp1",53,"actor",0.6,0,NA,NA,NA
"exp1",53,"actor",0.7,7,NA,NA,NA
"exp1",53,"actor",0.8,0,NA,NA,NA
"exp1",53,"actor",0.9,55,NA,NA,NA
"exp1",53,"actor",1,50,NA,NA,NA
"exp1",54,"actor",0,50,NA,NA,NA
"exp1",54,"actor",0.1,50,NA,NA,NA
"exp1",54,"actor",0.2,50,NA,NA,NA
"exp1",54,"actor",0.3,50,NA,NA,NA
"exp1",54,"actor",0.4,0,NA,NA,NA
"exp1",54,"actor",0.5,0,NA,NA,NA
"exp1",54,"actor",0.6,0,NA,NA,NA
"exp1",54,"actor",0.7,0,NA,NA,NA
"exp1",54,"actor",0.8,50,NA,NA,NA
"exp1",54,"actor",0.9,7,NA,NA,NA
"exp1",54,"actor",1,50,NA,NA,NA
"exp1",55,"actor",0,100,NA,NA,NA
"exp1",55,"actor",0.1,100,NA,NA,NA
"exp1",55,"actor",0.2,100,NA,NA,NA
"exp1",55,"actor",0.3,100,NA,NA,NA
"exp1",55,"actor",0.4,100,NA,NA,NA
"exp1",55,"actor",0.5,100,NA,NA,NA
"exp1",55,"actor",0.6,100,NA,NA,NA
"exp1",55,"actor",0.7,100,NA,NA,NA
"exp1",55,"actor",0.8,0,NA,NA,NA
"exp1",55,"actor",0.9,0,NA,NA,NA
"exp1",55,"actor",1,0,NA,NA,NA
"exp1",56,"actor",0,79,NA,NA,NA
"exp1",56,"actor",0.1,77,NA,NA,NA
"exp1",56,"actor",0.2,90,NA,NA,NA
"exp1",56,"actor",0.3,88,NA,NA,NA
"exp1",56,"actor",0.4,3,NA,NA,NA
"exp1",56,"actor",0.5,17,NA,NA,NA
"exp1",56,"actor",0.6,9,NA,NA,NA
"exp1",56,"actor",0.7,2,NA,NA,NA
"exp1",56,"actor",0.8,95,NA,NA,NA
"exp1",56,"actor",0.9,61,NA,NA,NA
"exp1",56,"actor",1,76,NA,NA,NA
"exp1",57,"actor",0,89,NA,NA,NA
"exp1",57,"actor",0.1,50,NA,NA,NA
"exp1",57,"actor",0.2,65,NA,NA,NA
"exp1",57,"actor",0.3,75,NA,NA,NA
"exp1",57,"actor",0.4,77,NA,NA,NA
"exp1",57,"actor",0.5,15,NA,NA,NA
"exp1",57,"actor",0.6,26,NA,NA,NA
"exp1",57,"actor",0.7,24,NA,NA,NA
"exp1",57,"actor",0.8,40,NA,NA,NA
"exp1",57,"actor",0.9,50,NA,NA,NA
"exp1",57,"actor",1,26,NA,NA,NA
"exp1",58,"actor",0,50,NA,NA,NA
"exp1",58,"actor",0.1,43,NA,NA,NA
"exp1",58,"actor",0.2,41,NA,NA,NA
"exp1",58,"actor",0.3,30,NA,NA,NA
"exp1",58,"actor",0.4,0,NA,NA,NA
"exp1",58,"actor",0.5,2,NA,NA,NA
"exp1",58,"actor",0.6,0,NA,NA,NA
"exp1",58,"actor",0.7,12,NA,NA,NA
"exp1",58,"actor",0.8,10,NA,NA,NA
"exp1",58,"actor",0.9,7,NA,NA,NA
"exp1",58,"actor",1,50,NA,NA,NA
"exp1",59,"actor",0,45,NA,NA,NA
"exp1",59,"actor",0.1,41,NA,NA,NA
"exp1",59,"actor",0.2,35,NA,NA,NA
"exp1",59,"actor",0.3,62,NA,NA,NA
"exp1",59,"actor",0.4,59,NA,NA,NA
"exp1",59,"actor",0.5,37,NA,NA,NA
"exp1",59,"actor",0.6,57,NA,NA,NA
"exp1",59,"actor",0.7,35,NA,NA,NA
"exp1",59,"actor",0.8,40,NA,NA,NA
"exp1",59,"actor",0.9,33,NA,NA,NA
"exp1",59,"actor",1,55,NA,NA,NA
"exp1",60,"actor",0,50,NA,NA,NA
"exp1",60,"actor",0.1,0,NA,NA,NA
"exp1",60,"actor",0.2,100,NA,NA,NA
"exp1",60,"actor",0.3,1,NA,NA,NA
"exp1",60,"actor",0.4,1,NA,NA,NA
"exp1",60,"actor",0.5,1,NA,NA,NA
"exp1",60,"actor",0.6,1,NA,NA,NA
"exp1",60,"actor",0.7,2,NA,NA,NA
"exp1",60,"actor",0.8,1,NA,NA,NA
"exp1",60,"actor",0.9,0,NA,NA,NA
"exp1",60,"actor",1,0,NA,NA,NA
"exp1",61,"actor",0,51,NA,NA,NA
"exp1",61,"actor",0.1,50,NA,NA,NA
"exp1",61,"actor",0.2,50,NA,NA,NA
"exp1",61,"actor",0.3,1,NA,NA,NA
"exp1",61,"actor",0.4,1,NA,NA,NA
"exp1",61,"actor",0.5,1,NA,NA,NA
"exp1",61,"actor",0.6,1,NA,NA,NA
"exp1",61,"actor",0.7,1,NA,NA,NA
"exp1",61,"actor",0.8,1,NA,NA,NA
"exp1",61,"actor",0.9,1,NA,NA,NA
"exp1",61,"actor",1,84,NA,NA,NA
"exp1",62,"actor",0,100,NA,NA,NA
"exp1",62,"actor",0.1,100,NA,NA,NA
"exp1",62,"actor",0.2,100,NA,NA,NA
"exp1",62,"actor",0.3,99,NA,NA,NA
"exp1",62,"actor",0.4,95,NA,NA,NA
"exp1",62,"actor",0.5,22,NA,NA,NA
"exp1",62,"actor",0.6,82,NA,NA,NA
"exp1",62,"actor",0.7,27,NA,NA,NA
"exp1",62,"actor",0.8,81,NA,NA,NA
"exp1",62,"actor",0.9,100,NA,NA,NA
"exp1",62,"actor",1,99,NA,NA,NA
"exp1",63,"actor",0,0,NA,NA,NA
"exp1",63,"actor",0.1,0,NA,NA,NA
"exp1",63,"actor",0.2,0,NA,NA,NA
"exp1",63,"actor",0.3,0,NA,NA,NA
"exp1",63,"actor",0.4,0,NA,NA,NA
"exp1",63,"actor",0.5,0,NA,NA,NA
"exp1",63,"actor",0.6,0,NA,NA,NA
"exp1",63,"actor",0.7,0,NA,NA,NA
"exp1",63,"actor",0.8,0,NA,NA,NA
"exp1",63,"actor",0.9,0,NA,NA,NA
"exp1",63,"actor",1,0,NA,NA,NA
"exp1",64,"actor",0,93,NA,NA,NA
"exp1",64,"actor",0.1,68,NA,NA,NA
"exp1",64,"actor",0.2,85,NA,NA,NA
"exp1",64,"actor",0.3,15,NA,NA,NA
"exp1",64,"actor",0.4,76,NA,NA,NA
"exp1",64,"actor",0.5,0,NA,NA,NA
"exp1",64,"actor",0.6,0,NA,NA,NA
"exp1",64,"actor",0.7,0,NA,NA,NA
"exp1",64,"actor",0.8,89,NA,NA,NA
"exp1",64,"actor",0.9,76,NA,NA,NA
"exp1",64,"actor",1,79,NA,NA,NA
"exp1",65,"actor",0,100,NA,NA,NA
"exp1",65,"actor",0.1,100,NA,NA,NA
"exp1",65,"actor",0.2,100,NA,NA,NA
"exp1",65,"actor",0.3,100,NA,NA,NA
"exp1",65,"actor",0.4,35,NA,NA,NA
"exp1",65,"actor",0.5,15,NA,NA,NA
"exp1",65,"actor",0.6,7,NA,NA,NA
"exp1",65,"actor",0.7,0,NA,NA,NA
"exp1",65,"actor",0.8,100,NA,NA,NA
"exp1",65,"actor",0.9,100,NA,NA,NA
"exp1",65,"actor",1,100,NA,NA,NA
"exp1",66,"actor",0,100,NA,NA,NA
"exp1",66,"actor",0.1,100,NA,NA,NA
"exp1",66,"actor",0.2,100,NA,NA,NA
"exp1",66,"actor",0.3,80,NA,NA,NA
"exp1",66,"actor",0.4,0,NA,NA,NA
"exp1",66,"actor",0.5,51,NA,NA,NA
"exp1",66,"actor",0.6,25,NA,NA,NA
"exp1",66,"actor",0.7,19,NA,NA,NA
"exp1",66,"actor",0.8,1,NA,NA,NA
"exp1",66,"actor",0.9,0,NA,NA,NA
"exp1",66,"actor",1,8,NA,NA,NA
"exp1",67,"actor",0,50,NA,NA,NA
"exp1",67,"actor",0.1,53,NA,NA,NA
"exp1",67,"actor",0.2,50,NA,NA,NA
"exp1",67,"actor",0.3,16,NA,NA,NA
"exp1",67,"actor",0.4,5,NA,NA,NA
"exp1",67,"actor",0.5,8,NA,NA,NA
"exp1",67,"actor",0.6,0,NA,NA,NA
"exp1",67,"actor",0.7,10,NA,NA,NA
"exp1",67,"actor",0.8,97,NA,NA,NA
"exp1",67,"actor",0.9,85,NA,NA,NA
"exp1",67,"actor",1,0,NA,NA,NA
"exp1",68,"actor",0,50,NA,NA,NA
"exp1",68,"actor",0.1,50,NA,NA,NA
"exp1",68,"actor",0.2,35,NA,NA,NA
"exp1",68,"actor",0.3,0,NA,NA,NA
"exp1",68,"actor",0.4,100,NA,NA,NA
"exp1",68,"actor",0.5,16,NA,NA,NA
"exp1",68,"actor",0.6,35,NA,NA,NA
"exp1",68,"actor",0.7,100,NA,NA,NA
"exp1",68,"actor",0.8,50,NA,NA,NA
"exp1",68,"actor",0.9,0,NA,NA,NA
"exp1",68,"actor",1,0,NA,NA,NA
"exp1",69,"actor",0,50,NA,NA,NA
"exp1",69,"actor",0.1,43,NA,NA,NA
"exp1",69,"actor",0.2,59,NA,NA,NA
"exp1",69,"actor",0.3,69,NA,NA,NA
"exp1",69,"actor",0.4,50,NA,NA,NA
"exp1",69,"actor",0.5,13,NA,NA,NA
"exp1",69,"actor",0.6,22,NA,NA,NA
"exp1",69,"actor",0.7,3,NA,NA,NA
"exp1",69,"actor",0.8,84,NA,NA,NA
"exp1",69,"actor",0.9,100,NA,NA,NA
"exp1",69,"actor",1,100,NA,NA,NA
"exp1",70,"actor",0,50,NA,NA,NA
"exp1",70,"actor",0.1,0,NA,NA,NA
"exp1",70,"actor",0.2,0,NA,NA,NA
"exp1",70,"actor",0.3,0,NA,NA,NA
"exp1",70,"actor",0.4,0,NA,NA,NA
"exp1",70,"actor",0.5,0,NA,NA,NA
"exp1",70,"actor",0.6,0,NA,NA,NA
"exp1",70,"actor",0.7,0,NA,NA,NA
"exp1",70,"actor",0.8,50,NA,NA,NA
"exp1",70,"actor",0.9,50,NA,NA,NA
"exp1",70,"actor",1,0,NA,NA,NA
"exp1",71,"actor",0,100,NA,NA,NA
"exp1",71,"actor",0.1,100,NA,NA,NA
"exp1",71,"actor",0.2,100,NA,NA,NA
"exp1",71,"actor",0.3,84,NA,NA,NA
"exp1",71,"actor",0.4,6,NA,NA,NA
"exp1",71,"actor",0.5,5,NA,NA,NA
"exp1",71,"actor",0.6,13,NA,NA,NA
"exp1",71,"actor",0.7,0,NA,NA,NA
"exp1",71,"actor",0.8,75,NA,NA,NA
"exp1",71,"actor",0.9,100,NA,NA,NA
"exp1",71,"actor",1,100,NA,NA,NA
"exp1",72,"actor",0,0,NA,NA,NA
"exp1",72,"actor",0.1,73,NA,NA,NA
"exp1",72,"actor",0.2,70,NA,NA,NA
"exp1",72,"actor",0.3,72,NA,NA,NA
"exp1",72,"actor",0.4,73,NA,NA,NA
"exp1",72,"actor",0.5,75,NA,NA,NA
"exp1",72,"actor",0.6,56,NA,NA,NA
"exp1",72,"actor",0.7,79,NA,NA,NA
"exp1",72,"actor",0.8,95,NA,NA,NA
"exp1",72,"actor",0.9,98,NA,NA,NA
"exp1",72,"actor",1,100,NA,NA,NA
"exp1",73,"actor",0,100,NA,NA,NA
"exp1",73,"actor",0.1,50,NA,NA,NA
"exp1",73,"actor",0.2,65,NA,NA,NA
"exp1",73,"actor",0.3,64,NA,NA,NA
"exp1",73,"actor",0.4,0,NA,NA,NA
"exp1",73,"actor",0.5,0,NA,NA,NA
"exp1",73,"actor",0.6,0,NA,NA,NA
"exp1",73,"actor",0.7,0,NA,NA,NA
"exp1",73,"actor",0.8,88,NA,NA,NA
"exp1",73,"actor",0.9,5,NA,NA,NA
"exp1",73,"actor",1,0,NA,NA,NA
"exp1",74,"actor",0,50,NA,NA,NA
"exp1",74,"actor",0.1,50,NA,NA,NA
"exp1",74,"actor",0.2,50,NA,NA,NA
"exp1",74,"actor",0.3,50,NA,NA,NA
"exp1",74,"actor",0.4,15,NA,NA,NA
"exp1",74,"actor",0.5,11,NA,NA,NA
"exp1",74,"actor",0.6,15,NA,NA,NA
"exp1",74,"actor",0.7,14,NA,NA,NA
"exp1",74,"actor",0.8,64,NA,NA,NA
"exp1",74,"actor",0.9,66,NA,NA,NA
"exp1",74,"actor",1,84,NA,NA,NA
"exp1",75,"actor",0,100,NA,NA,NA
"exp1",75,"actor",0.1,100,NA,NA,NA
"exp1",75,"actor",0.2,100,NA,NA,NA
"exp1",75,"actor",0.3,95,NA,NA,NA
"exp1",75,"actor",0.4,29,NA,NA,NA
"exp1",75,"actor",0.5,22,NA,NA,NA
"exp1",75,"actor",0.6,22,NA,NA,NA
"exp1",75,"actor",0.7,15,NA,NA,NA
"exp1",75,"actor",0.8,100,NA,NA,NA
"exp1",75,"actor",0.9,100,NA,NA,NA
"exp1",75,"actor",1,100,NA,NA,NA
"exp1",76,"actor",0,100,NA,NA,NA
"exp1",76,"actor",0.1,100,NA,NA,NA
"exp1",76,"actor",0.2,91,NA,NA,NA
"exp1",76,"actor",0.3,100,NA,NA,NA
"exp1",76,"actor",0.4,0,NA,NA,NA
"exp1",76,"actor",0.5,0,NA,NA,NA
"exp1",76,"actor",0.6,0,NA,NA,NA
"exp1",76,"actor",0.7,0,NA,NA,NA
"exp1",76,"actor",0.8,100,NA,NA,NA
"exp1",76,"actor",0.9,100,NA,NA,NA
"exp1",76,"actor",1,100,NA,NA,NA
"exp1",77,"actor",0,100,NA,NA,NA
"exp1",77,"actor",0.1,100,NA,NA,NA
"exp1",77,"actor",0.2,100,NA,NA,NA
"exp1",77,"actor",0.3,0,NA,NA,NA
"exp1",77,"actor",0.4,0,NA,NA,NA
"exp1",77,"actor",0.5,0,NA,NA,NA
"exp1",77,"actor",0.6,0,NA,NA,NA
"exp1",77,"actor",0.7,26,NA,NA,NA
"exp1",77,"actor",0.8,50,NA,NA,NA
"exp1",77,"actor",0.9,75,NA,NA,NA
"exp1",77,"actor",1,100,NA,NA,NA
"exp1",78,"actor",0,0,NA,NA,NA
"exp1",78,"actor",0.1,0,NA,NA,NA
"exp1",78,"actor",0.2,0,NA,NA,NA
"exp1",78,"actor",0.3,0,NA,NA,NA
"exp1",78,"actor",0.4,0,NA,NA,NA
"exp1",78,"actor",0.5,0,NA,NA,NA
"exp1",78,"actor",0.6,0,NA,NA,NA
"exp1",78,"actor",0.7,0,NA,NA,NA
"exp1",78,"actor",0.8,50,NA,NA,NA
"exp1",78,"actor",0.9,59,NA,NA,NA
"exp1",78,"actor",1,83,NA,NA,NA
"exp1",79,"actor",0,98,NA,NA,NA
"exp1",79,"actor",0.1,88,NA,NA,NA
"exp1",79,"actor",0.2,93,NA,NA,NA
"exp1",79,"actor",0.3,94,NA,NA,NA
"exp1",79,"actor",0.4,12,NA,NA,NA
"exp1",79,"actor",0.5,11,NA,NA,NA
"exp1",79,"actor",0.6,10,NA,NA,NA
"exp1",79,"actor",0.7,12,NA,NA,NA
"exp1",79,"actor",0.8,87,NA,NA,NA
"exp1",79,"actor",0.9,87,NA,NA,NA
"exp1",79,"actor",1,99,NA,NA,NA
"exp1",80,"actor",0,0,NA,NA,NA
"exp1",80,"actor",0.1,100,NA,NA,NA
"exp1",80,"actor",0.2,100,NA,NA,NA
"exp1",80,"actor",0.3,100,NA,NA,NA
"exp1",80,"actor",0.4,0,NA,NA,NA
"exp1",80,"actor",0.5,0,NA,NA,NA
"exp1",80,"actor",0.6,0,NA,NA,NA
"exp1",80,"actor",0.7,0,NA,NA,NA
"exp1",80,"actor",0.8,100,NA,NA,NA
"exp1",80,"actor",0.9,100,NA,NA,NA
"exp1",80,"actor",1,100,NA,NA,NA
"exp1",81,"actor",0,99,NA,NA,NA
"exp1",81,"actor",0.1,75,NA,NA,NA
"exp1",81,"actor",0.2,0,NA,NA,NA
"exp1",81,"actor",0.3,12,NA,NA,NA
"exp1",81,"actor",0.4,0,NA,NA,NA
"exp1",81,"actor",0.5,66,NA,NA,NA
"exp1",81,"actor",0.6,17,NA,NA,NA
"exp1",81,"actor",0.7,68,NA,NA,NA
"exp1",81,"actor",0.8,17,NA,NA,NA
"exp1",81,"actor",0.9,30,NA,NA,NA
"exp1",81,"actor",1,32,NA,NA,NA
"exp1",82,"actor",0,100,NA,NA,NA
"exp1",82,"actor",0.1,100,NA,NA,NA
"exp1",82,"actor",0.2,99,NA,NA,NA
"exp1",82,"actor",0.3,91,NA,NA,NA
"exp1",82,"actor",0.4,8,NA,NA,NA
"exp1",82,"actor",0.5,16,NA,NA,NA
"exp1",82,"actor",0.6,2,NA,NA,NA
"exp1",82,"actor",0.7,9,NA,NA,NA
"exp1",82,"actor",0.8,77,NA,NA,NA
"exp1",82,"actor",0.9,96,NA,NA,NA
"exp1",82,"actor",1,100,NA,NA,NA
"exp1",83,"actor",0,100,NA,NA,NA
"exp1",83,"actor",0.1,100,NA,NA,NA
"exp1",83,"actor",0.2,100,NA,NA,NA
"exp1",83,"actor",0.3,100,NA,NA,NA
"exp1",83,"actor",0.4,0,NA,NA,NA
"exp1",83,"actor",0.5,0,NA,NA,NA
"exp1",83,"actor",0.6,0,NA,NA,NA
"exp1",83,"actor",0.7,0,NA,NA,NA
"exp1",83,"actor",0.8,0,NA,NA,NA
"exp1",83,"actor",0.9,0,NA,NA,NA
"exp1",83,"actor",1,0,NA,NA,NA
"exp1",84,"actor",0,100,NA,NA,NA
"exp1",84,"actor",0.1,100,NA,NA,NA
"exp1",84,"actor",0.2,7,NA,NA,NA
"exp1",84,"actor",0.3,100,NA,NA,NA
"exp1",84,"actor",0.4,0,NA,NA,NA
"exp1",84,"actor",0.5,1,NA,NA,NA
"exp1",84,"actor",0.6,10,NA,NA,NA
"exp1",84,"actor",0.7,18,NA,NA,NA
"exp1",84,"actor",0.8,55,NA,NA,NA
"exp1",84,"actor",0.9,91,NA,NA,NA
"exp1",84,"actor",1,77,NA,NA,NA
"exp1",85,"actor",0,100,NA,NA,NA
"exp1",85,"actor",0.1,51,NA,NA,NA
"exp1",85,"actor",0.2,86,NA,NA,NA
"exp1",85,"actor",0.3,80,NA,NA,NA
"exp1",85,"actor",0.4,0,NA,NA,NA
"exp1",85,"actor",0.5,0,NA,NA,NA
"exp1",85,"actor",0.6,0,NA,NA,NA
"exp1",85,"actor",0.7,0,NA,NA,NA
"exp1",85,"actor",0.8,27,NA,NA,NA
"exp1",85,"actor",0.9,50,NA,NA,NA
"exp1",85,"actor",1,24,NA,NA,NA
"exp1",86,"actor",0,100,NA,NA,NA
"exp1",86,"actor",0.1,50,NA,NA,NA
"exp1",86,"actor",0.2,99,NA,NA,NA
"exp1",86,"actor",0.3,51,NA,NA,NA
"exp1",86,"actor",0.4,1,NA,NA,NA
"exp1",86,"actor",0.5,0,NA,NA,NA
"exp1",86,"actor",0.6,1,NA,NA,NA
"exp1",86,"actor",0.7,0,NA,NA,NA
"exp1",86,"actor",0.8,1,NA,NA,NA
"exp1",86,"actor",0.9,67,NA,NA,NA
"exp1",86,"actor",1,99,NA,NA,NA
"exp1",87,"actor",0,100,NA,NA,NA
"exp1",87,"actor",0.1,50,NA,NA,NA
"exp1",87,"actor",0.2,92,NA,NA,NA
"exp1",87,"actor",0.3,87,NA,NA,NA
"exp1",87,"actor",0.4,0,NA,NA,NA
"exp1",87,"actor",0.5,0,NA,NA,NA
"exp1",87,"actor",0.6,0,NA,NA,NA
"exp1",87,"actor",0.7,0,NA,NA,NA
"exp1",87,"actor",0.8,99,NA,NA,NA
"exp1",87,"actor",0.9,98,NA,NA,NA
"exp1",87,"actor",1,0,NA,NA,NA
"exp1",88,"actor",0,100,NA,NA,NA
"exp1",88,"actor",0.1,97,NA,NA,NA
"exp1",88,"actor",0.2,80,NA,NA,NA
"exp1",88,"actor",0.3,50,NA,NA,NA
"exp1",88,"actor",0.4,28,NA,NA,NA
"exp1",88,"actor",0.5,40,NA,NA,NA
"exp1",88,"actor",0.6,29,NA,NA,NA
"exp1",88,"actor",0.7,29,NA,NA,NA
"exp1",88,"actor",0.8,0,NA,NA,NA
"exp1",88,"actor",0.9,0,NA,NA,NA
"exp1",88,"actor",1,0,NA,NA,NA
"exp1",89,"actor",0,100,NA,NA,NA
"exp1",89,"actor",0.1,0,NA,NA,NA
"exp1",89,"actor",0.2,0,NA,NA,NA
"exp1",89,"actor",0.3,0,NA,NA,NA
"exp1",89,"actor",0.4,0,NA,NA,NA
"exp1",89,"actor",0.5,0,NA,NA,NA
"exp1",89,"actor",0.6,0,NA,NA,NA
"exp1",89,"actor",0.7,0,NA,NA,NA
"exp1",89,"actor",0.8,0,NA,NA,NA
"exp1",89,"actor",0.9,0,NA,NA,NA
"exp1",89,"actor",1,0,NA,NA,NA
"exp1",90,"actor",0,100,NA,NA,NA
"exp1",90,"actor",0.1,88,NA,NA,NA
"exp1",90,"actor",0.2,100,NA,NA,NA
"exp1",90,"actor",0.3,100,NA,NA,NA
"exp1",90,"actor",0.4,0,NA,NA,NA
"exp1",90,"actor",0.5,2,NA,NA,NA
"exp1",90,"actor",0.6,9,NA,NA,NA
"exp1",90,"actor",0.7,0,NA,NA,NA
"exp1",90,"actor",0.8,98,NA,NA,NA
"exp1",90,"actor",0.9,100,NA,NA,NA
"exp1",90,"actor",1,100,NA,NA,NA
"exp1",91,"actor",0,79,NA,NA,NA
"exp1",91,"actor",0.1,100,NA,NA,NA
"exp1",91,"actor",0.2,100,NA,NA,NA
"exp1",91,"actor",0.3,100,NA,NA,NA
"exp1",91,"actor",0.4,25,NA,NA,NA
"exp1",91,"actor",0.5,21,NA,NA,NA
"exp1",91,"actor",0.6,16,NA,NA,NA
"exp1",91,"actor",0.7,12,NA,NA,NA
"exp1",91,"actor",0.8,100,NA,NA,NA
"exp1",91,"actor",0.9,100,NA,NA,NA
"exp1",91,"actor",1,100,NA,NA,NA
"exp1",92,"actor",0,50,NA,NA,NA
"exp1",92,"actor",0.1,12,NA,NA,NA
"exp1",92,"actor",0.2,36,NA,NA,NA
"exp1",92,"actor",0.3,20,NA,NA,NA
"exp1",92,"actor",0.4,14,NA,NA,NA
"exp1",92,"actor",0.5,45,NA,NA,NA
"exp1",92,"actor",0.6,22,NA,NA,NA
"exp1",92,"actor",0.7,26,NA,NA,NA
"exp1",92,"actor",0.8,21,NA,NA,NA
"exp1",92,"actor",0.9,22,NA,NA,NA
"exp1",92,"actor",1,31,NA,NA,NA
"exp1",93,"actor",0,100,NA,NA,NA
"exp1",93,"actor",0.1,88,NA,NA,NA
"exp1",93,"actor",0.2,92,NA,NA,NA
"exp1",93,"actor",0.3,95,NA,NA,NA
"exp1",93,"actor",0.4,15,NA,NA,NA
"exp1",93,"actor",0.5,24,NA,NA,NA
"exp1",93,"actor",0.6,26,NA,NA,NA
"exp1",93,"actor",0.7,14,NA,NA,NA
"exp1",93,"actor",0.8,98,NA,NA,NA
"exp1",93,"actor",0.9,98,NA,NA,NA
"exp1",93,"actor",1,100,NA,NA,NA
"exp1",94,"actor",0,100,NA,NA,NA
"exp1",94,"actor",0.1,97,NA,NA,NA
"exp1",94,"actor",0.2,86,NA,NA,NA
"exp1",94,"actor",0.3,82,NA,NA,NA
"exp1",94,"actor",0.4,61,NA,NA,NA
"exp1",94,"actor",0.5,61,NA,NA,NA
"exp1",94,"actor",0.6,50,NA,NA,NA
"exp1",94,"actor",0.7,50,NA,NA,NA
"exp1",94,"actor",0.8,22,NA,NA,NA
"exp1",94,"actor",0.9,7,NA,NA,NA
"exp1",94,"actor",1,0,NA,NA,NA
"exp1",95,"actor",0,100,NA,NA,NA
"exp1",95,"actor",0.1,100,NA,NA,NA
"exp1",95,"actor",0.2,100,NA,NA,NA
"exp1",95,"actor",0.3,100,NA,NA,NA
"exp1",95,"actor",0.4,0,NA,NA,NA
"exp1",95,"actor",0.5,0,NA,NA,NA
"exp1",95,"actor",0.6,0,NA,NA,NA
"exp1",95,"actor",0.7,0,NA,NA,NA
"exp1",95,"actor",0.8,100,NA,NA,NA
"exp1",95,"actor",0.9,100,NA,NA,NA
"exp1",95,"actor",1,100,NA,NA,NA
"exp1",96,"actor",0,100,NA,NA,NA
"exp1",96,"actor",0.1,100,NA,NA,NA
"exp1",96,"actor",0.2,100,NA,NA,NA
"exp1",96,"actor",0.3,100,NA,NA,NA
"exp1",96,"actor",0.4,0,NA,NA,NA
"exp1",96,"actor",0.5,0,NA,NA,NA
"exp1",96,"actor",0.6,0,NA,NA,NA
"exp1",96,"actor",0.7,0,NA,NA,NA
"exp1",96,"actor",0.8,100,NA,NA,NA
"exp1",96,"actor",0.9,100,NA,NA,NA
"exp1",96,"actor",1,100,NA,NA,NA
"exp1",97,"actor",0,100,NA,NA,NA
"exp1",97,"actor",0.1,99,NA,NA,NA
"exp1",97,"actor",0.2,95,NA,NA,NA
"exp1",97,"actor",0.3,84,NA,NA,NA
"exp1",97,"actor",0.4,75,NA,NA,NA
"exp1",97,"actor",0.5,48,NA,NA,NA
"exp1",97,"actor",0.6,43,NA,NA,NA
"exp1",97,"actor",0.7,11,NA,NA,NA
"exp1",97,"actor",0.8,16,NA,NA,NA
"exp1",97,"actor",0.9,10,NA,NA,NA
"exp1",97,"actor",1,0,NA,NA,NA
"exp1",98,"actor",0,50,NA,NA,NA
"exp1",98,"actor",0.1,100,NA,NA,NA
"exp1",98,"actor",0.2,100,NA,NA,NA
"exp1",98,"actor",0.3,100,NA,NA,NA
"exp1",98,"actor",0.4,0,NA,NA,NA
"exp1",98,"actor",0.5,0,NA,NA,NA
"exp1",98,"actor",0.6,0,NA,NA,NA
"exp1",98,"actor",0.7,0,NA,NA,NA
"exp1",98,"actor",0.8,100,NA,NA,NA
"exp1",98,"actor",0.9,100,NA,NA,NA
"exp1",98,"actor",1,100,NA,NA,NA
"exp1",99,"actor",0,100,NA,NA,NA
"exp1",99,"actor",0.1,100,NA,NA,NA
"exp1",99,"actor",0.2,100,NA,NA,NA
"exp1",99,"actor",0.3,100,NA,NA,NA
"exp1",99,"actor",0.4,6,NA,NA,NA
